ID;X;Y;CATEGORY;STORE
3430;941817;6349910;FIN;DEVK Versicherungen
3431;942795;6352641;FIN;Allianz Versicherungen
3432;941894;6354394;FIN;Sparkassen
3433;943118;6345231;FIN;Volks- und Raiffeisenbanken
3434;948951;6338880;FIN;Sparkassen
3435;948943;6338849;FIN;Volks- und Raiffeisenbanken
3436;948469;6338851;FIN;Inter Risk Versicherungen
3437;953970;6343197;FIN;Volks- und Raiffeisenbanken
3438;939248;6363224;FIN;Allianz Versicherungen
3439;953583;6358969;FIN;Viktoria Versicherungen
3440;956356;6347179;FIN;Sparkassen
3441;936936;6373933;FIN;Volks- und Raiffeisenbanken
3442;939773;6377537;FIN;Allianz Versicherungen
3443;940003;6385587;FIN;HUK Coburg Versicherungen
3444;942516;6389762;FIN;Postbank
3445;953798;6333349;FIN;Sparkassen
3446;952905;6334031;FIN;DBV Winterthur Versicherungen
3447;954309;6332756;FIN;HUK Coburg Versicherungen
3448;952432;6333990;FIN;Inter Risk Versicherungen
3449;950376;6322975;FIN;Sparkassen
3450;959880;6311324;FIN;Viktoria Versicherungen
3451;966360;6336850;FIN;Inter Risk Versicherungen
3452;963029;6332017;FIN;Concordia Versicherungen
3453;967942;6329983;FIN;Sparkassen
3454;966297;6332416;FIN;Volks- und Raiffeisenbanken
3455;967102;6317893;FIN;Postbank
3456;966189;6328235;FIN;DEVK Versicherungen
3457;961047;6318614;FIN;Sparkassen
3458;971556;6350749;FIN;Sparkassen
3459;959712;6336081;FIN;Postbank
3460;960008;6333689;FIN;Inter Risk Versicherungen
3461;967096;6321958;FIN;DBV Winterthur Versicherungen
3462;966946;6322456;FIN;DBV Winterthur Versicherungen
3463;982648;6337263;FIN;Postbank
3464;975831;6328279;FIN;Sparkassen
3465;964976;6309461;FIN;Sparkassen
3466;999061;6346762;FIN;Sparkassen
3467;1007333;6347752;FIN;Viktoria Versicherungen
3468;1008471;6335821;FIN;Sparkassen
3469;964347;6360948;FIN;Sparkassen
3470;961551;6360151;FIN;Sparkassen
3471;963998;6363132;FIN;Volks- und Raiffeisenbanken
3472;965023;6360482;FIN;Allianz Versicherungen
3473;962911;6359750;FIN;Viktoria Versicherungen
3474;968041;6363699;FIN;Sparkassen
3475;969450;6363869;FIN;DBV Winterthur Versicherungen
3476;960229;6354171;FIN;Helvetia Versicherungen
3477;960933;6368043;FIN;Viktoria Versicherungen
3478;971609;6369980;FIN;Postbank
3479;970396;6358635;FIN;Sparkassen
3480;969954;6358685;FIN;Viktoria Versicherungen
3481;1020859;6230815;FIN;Sparkassen
3482;1020084;6231163;FIN;Sparkassen
3483;1020326;6230614;FIN;Volks- und Raiffeisenbanken
3485;1019279;6229441;FIN;Sparkassen
3486;1019279;6229441;FIN;BW Bank
3487;1020050;6229300;FIN;Würtembergische Versicherungen
3488;1023884;6231566;FIN;BW Bank
3489;1019840;6232243;FIN;Inter Risk Versicherungen
3490;1018847;6227522;FIN;BW Bank
3491;1029445;6232881;FIN;Sparkassen
3492;1027801;6229804;FIN;DEVK Versicherungen
3493;1031406;6230408;FIN;Würtembergische Versicherungen
3494;1024791;6234638;FIN;Sparkassen
3495;1025703;6234513;FIN;BW Bank
3496;1027791;6237020;FIN;Sparkassen
3497;1026391;6236198;FIN;BW Bank
3498;1020107;6239387;FIN;Volks- und Raiffeisenbanken
3499;1011234;6237907;FIN;Sparkassen
3500;1011001;6234486;FIN;BW Bank
3501;1011234;6237907;FIN;BW Bank
3502;1012607;6220168;FIN;Sparkassen
3503;1014116;6222034;FIN;Hanse Merkur Versicherungen
3504;1017504;6222358;FIN;BW Bank
3505;1020898;6222994;FIN;Sparkassen
3506;1024379;6224703;FIN;Deutsche Bank
3508;1029058;6235268;FIN;Würtembergische Versicherungen
3509;1014227;6217877;FIN;BW Bank
3510;1013938;6216531;FIN;Allianz Versicherungen
3515;1022872;6244375;FIN;Sparkassen
3516;1002267;6212534;FIN;BW Bank
3517;1002103;6215134;FIN;Allianz Versicherungen
3518;1001413;6213982;FIN;Sparkassen
3519;1001384;6214846;FIN;Allianz Versicherungen
3520;1033614;6258105;FIN;Postbank
3521;1038495;6257714;FIN;Viktoria Versicherungen
3522;1005383;6187085;FIN;Würtembergische Versicherungen
3523;1000452;6180696;FIN;Sparkassen
3524;1006563;6184541;FIN;Sparkassen
3525;1007509;6188024;FIN;Viktoria Versicherungen
3526;1008411;6189856;FIN;Viktoria Versicherungen
3527;993691;6179968;FIN;Sparkassen
3528;997701;6179445;FIN;Sparkassen
3529;993071;6177743;FIN;Sparkassen
3530;978859;6182787;FIN;HUK Coburg Versicherungen
3531;1012783;6169367;FIN;Sparkassen
3532;1015596;6183911;FIN;Inter Risk Versicherungen
3533;1011824;6201672;FIN;Volks- und Raiffeisenbanken
3534;966490;6174148;FIN;LVM Versicherungen
3535;972711;6179640;FIN;Volks- und Raiffeisenbanken
3536;968570;6165493;FIN;Volks- und Raiffeisenbanken
3537;969966;6192105;FIN;Sparkassen
3538;969398;6191495;FIN;HUK Coburg Versicherungen
3539;916145;6191945;FIN;Sparkassen
3540;943230;6160218;FIN;Volks- und Raiffeisenbanken
3541;984239;6145961;FIN;Sparkassen
3542;979969;6147823;FIN;Würtembergische Versicherungen
3543;988639;6122382;FIN;Volks- und Raiffeisenbanken
3544;996599;6158600;FIN;Sparkassen
3545;996592;6158463;FIN;Sparkassen
3546;996650;6158489;FIN;Volks- und Raiffeisenbanken
3547;997060;6159204;FIN;Allianz Versicherungen
3551;987115;6133343;FIN;Sparkassen
3552;996820;6130379;FIN;Volks- und Raiffeisenbanken
3553;1009393;6120293;FIN;Volks- und Raiffeisenbanken
3554;1058301;6162630;FIN;Volks- und Raiffeisenbanken
3555;1063653;6162637;FIN;Volks- und Raiffeisenbanken
3556;1040996;6145997;FIN;Volks- und Raiffeisenbanken
3557;1043182;6183409;FIN;Sparkassen
3558;1045670;6182441;FIN;Viktoria Versicherungen
3559;1039552;6188072;FIN;Debeka Versicherungen
3560;1063596;6186135;FIN;Allianz Versicherungen
3561;1038761;6204832;FIN;Inter Risk Versicherungen
3562;1034145;6200743;FIN;Viktoria Versicherungen
3563;1027498;6204290;FIN;Sparkassen
3564;1029435;6205005;FIN;Allianz Versicherungen
3565;1035114;6199000;FIN;Sparkassen
3566;1030099;6202329;FIN;Würtembergische Versicherungen
3567;1023917;6181965;FIN;Sparkassen
3568;1023897;6182507;FIN;Postbank
3569;1024866;6181832;FIN;Barmenia Versicherungen
3570;1024769;6182047;FIN;DEVK Versicherungen
3571;1020207;6183332;FIN;Volks- und Raiffeisenbanken
3572;1025812;6177994;FIN;Sparkassen
3573;1029369;6179292;FIN;Barmenia Versicherungen
3574;1028186;6151271;FIN;Würtembergische Versicherungen
3575;1073778;6217417;FIN;Sparkassen
3576;1073697;6217610;FIN;Allianz Versicherungen
3577;1077054;6215058;FIN;Sparkassen
3578;1079468;6216953;FIN;Allianz Versicherungen
3579;1078367;6215399;FIN;Inter Risk Versicherungen
3580;1059291;6219707;FIN;Volks- und Raiffeisenbanken
3581;1090748;6214765;FIN;Postbank
3582;1090216;6214782;FIN;Allianz Versicherungen
3583;1072295;6222372;FIN;Sparkassen
3584;1050710;6208515;FIN;Sparkassen
3585;1051178;6208345;FIN;Deutsche Bank
3586;1054364;6207028;FIN;Allianz Versicherungen
3587;1060464;6202903;FIN;Sparkassen
3588;1042957;6212576;FIN;Sparkassen
3589;1059866;6190170;FIN;Sparkassen
3590;1052181;6218861;FIN;Sparkassen
3591;1055413;6200054;FIN;Sparkassen
3592;1058339;6212549;FIN;Volks- und Raiffeisenbanken
3593;1092184;6204824;FIN;Sparkassen
3594;1085506;6204908;FIN;Sparkassen
3595;1121836;6240605;FIN;Hanse Merkur Versicherungen
3596;1122030;6240444;FIN;Würtembergische Versicherungen
3597;1122610;6238851;FIN;Sparkassen
3598;1140346;6262103;FIN;Sparkassen
3599;1126339;6261146;FIN;Postbank
3600;1136000;6258119;FIN;Allianz Versicherungen
3601;1152433;6257866;FIN;Sparkassen
3602;1089151;6234236;FIN;Sparkassen
3603;1086709;6231853;FIN;Sparkassen
3604;1089486;6234359;FIN;Sparkassen
3605;1094991;6237193;FIN;Sparkassen
3606;1107972;6237486;FIN;Volks- und Raiffeisenbanken
3607;1059453;6236539;FIN;Sparkassen
3608;1057647;6239076;FIN;Volks- und Raiffeisenbanken
3609;1055252;6233956;FIN;Volks- und Raiffeisenbanken
3610;1071406;6247182;FIN;Sparkassen
3611;1070034;6245889;FIN;Volks- und Raiffeisenbanken
3612;1071406;6247182;FIN;BW Bank
3613;1040952;6220202;FIN;Inter Risk Versicherungen
3614;1035724;6225833;FIN;Sparkassen
3615;1038614;6224430;FIN;Sparkassen
3616;1033551;6223147;FIN;Sparkassen
3617;1034058;6223181;FIN;Volks- und Raiffeisenbanken
3622;1024969;6292698;FIN;Sparkassen
3623;1025483;6291848;FIN;Volks- und Raiffeisenbanken
3624;1024114;6292074;FIN;Inter Risk Versicherungen
3625;1025991;6291168;FIN;Viktoria Versicherungen
3626;1024333;6289778;FIN;Sparkassen
3627;1026418;6292773;FIN;Würtembergische Versicherungen
3628;1022894;6296488;FIN;Sparkassen
3629;1021997;6291524;FIN;Sparkassen
3630;1022142;6307434;FIN;Volks- und Raiffeisenbanken
3631;1024611;6307107;FIN;Volks- und Raiffeisenbanken
3632;1043425;6290934;FIN;Sparkassen
3633;1014386;6292195;FIN;Postbank
3636;1037584;6317903;FIN;Volks- und Raiffeisenbanken
3637;1024372;6285054;FIN;Volks- und Raiffeisenbanken
3638;1045570;6308931;FIN;Volks- und Raiffeisenbanken
3639;1015209;6261060;FIN;Volks- und Raiffeisenbanken
3640;1012101;6258623;FIN;Viktoria Versicherungen
3641;1008005;6281128;FIN;Sparkassen
3642;1017034;6280756;FIN;Sparkassen
3643;1011258;6274929;FIN;Postbank
3644;1031682;6277720;FIN;Sparkassen
3645;1016314;6274085;FIN;Inter Risk Versicherungen
3646;1002401;6261068;FIN;Volks- und Raiffeisenbanken
3647;1023684;6261321;FIN;Inter Risk Versicherungen
3648;1011696;6271096;FIN;Volks- und Raiffeisenbanken
3649;1017836;6269688;FIN;Volks- und Raiffeisenbanken
3650;1086310;6267493;FIN;Sparkassen
3651;1086218;6267877;FIN;LVM Versicherungen
3652;1083595;6256724;FIN;Volks- und Raiffeisenbanken
3653;1074649;6270172;FIN;Sparkassen
3654;1100674;6277569;FIN;Postbank
3655;1082500;6287374;FIN;Sparkassen
3656;1077239;6281743;FIN;Sparkassen
3657;1082664;6286839;FIN;Sparkassen
3658;1082470;6287435;FIN;Volks- und Raiffeisenbanken
3659;1082785;6285625;FIN;Allianz Versicherungen
3660;1102911;6296748;FIN;Sparkassen
3661;1085495;6279449;FIN;Volks- und Raiffeisenbanken
3662;1120046;6291100;FIN;Volks- und Raiffeisenbanken
3663;1119998;6290835;FIN;Viktoria Versicherungen
3664;1119953;6290657;FIN;Würtembergische Versicherungen
3665;1103332;6310547;FIN;Würtembergische Versicherungen
3666;1121075;6318258;FIN;Volks- und Raiffeisenbanken
3668;1119595;6298653;FIN;Volks- und Raiffeisenbanken
3669;1122064;6278262;FIN;Sparkassen
3670;1055155;6302826;FIN;Sparkassen
3671;1057055;6300851;FIN;Viktoria Versicherungen
3672;1077464;6306508;FIN;Sparkassen
3673;1077464;6306508;FIN;Sparkassen
3674;1059272;6308744;FIN;Inter Risk Versicherungen
3675;1077094;6311588;FIN;Volks- und Raiffeisenbanken
3676;1079103;6333115;FIN;Volks- und Raiffeisenbanken
3677;1050030;6356490;FIN;Sparkassen
3678;1040723;6367383;FIN;DEVK Versicherungen
3679;1041616;6367230;FIN;Inter Risk Versicherungen
3680;1060090;6373043;FIN;Sparkassen
3681;1060815;6353269;FIN;Volks- und Raiffeisenbanken
3682;1048197;6370402;FIN;Sparkassen
3683;1053331;6345758;FIN;Volks- und Raiffeisenbanken
3684;1012389;6327240;FIN;Sparkassen
3685;1012468;6326118;FIN;DBV Winterthur Versicherungen
3686;1018543;6316135;FIN;Postbank
3688;1027509;6322810;FIN;Volks- und Raiffeisenbanken
3689;990775;6308459;FIN;Sparkassen
3690;976766;6310280;FIN;Volks- und Raiffeisenbanken
3691;986779;6310956;FIN;BBBank
3692;980689;6322504;FIN;Allianz Versicherungen
3693;986086;6322062;FIN;Volks- und Raiffeisenbanken
3694;981476;6318276;FIN;Sparkassen
3695;965302;6273649;FIN;Sparkassen
3696;968050;6273209;FIN;Sparkassen
3697;978628;6278007;FIN;Würtembergische Versicherungen
3698;962665;6278239;FIN;Sparkassen
3699;966382;6249597;FIN;Allianz Versicherungen
3700;963999;6245938;FIN;Volks- und Raiffeisenbanken
3701;981381;6234670;FIN;Sparkassen
3703;961167;6231811;FIN;Sparkassen
3704;961276;6231817;FIN;Volks- und Raiffeisenbanken
3705;954416;6234309;FIN;Volks- und Raiffeisenbanken
3706;967612;6221220;FIN;Sparkassen
3707;973290;6219737;FIN;HUK Coburg Versicherungen
3708;985623;6256141;FIN;Sparkassen
3709;983229;6257717;FIN;Sparkassen
3710;983223;6257699;FIN;Volks- und Raiffeisenbanken
3711;986107;6260242;FIN;Würtembergische Versicherungen
3712;979743;6267089;FIN;DEVK Versicherungen
3713;933222;6269545;FIN;Sparkassen
3714;934519;6269474;FIN;Volks- und Raiffeisenbanken
3715;934795;6269455;FIN;Santander Consumer Bank
3716;933230;6269303;FIN;Inter Risk Versicherungen
3717;930800;6264812;FIN;Inter Risk Versicherungen
3718;934572;6267235;FIN;Volks- und Raiffeisenbanken
3719;938942;6273684;FIN;BBBank
3720;938791;6274912;FIN;Inter Risk Versicherungen
3721;932005;6275440;FIN;Sparkassen
3722;927393;6273013;FIN;Volks- und Raiffeisenbanken
3723;930240;6255068;FIN;Postbank
3724;930614;6258315;FIN;Viktoria Versicherungen
3725;923572;6261690;FIN;Inter Risk Versicherungen
3726;941900;6275962;FIN;Würtembergische Versicherungen
3727;926097;6248900;FIN;Sparkassen
3729;942049;6255916;FIN;Sparkassen
3730;942691;6255173;FIN;Allianz Versicherungen
3731;934579;6284561;FIN;Postbank
3732;934272;6284251;FIN;DBV Winterthur Versicherungen
3734;948559;6276605;FIN;Allianz Versicherungen
3735;906661;6244288;FIN;Volks- und Raiffeisenbanken
3736;912955;6244015;FIN;Debeka Versicherungen
3737;913133;6255759;FIN;Postbank
3738;916256;6227398;FIN;Hypovereinsbank
3739;914145;6229897;FIN;Sparkassen
3740;912484;6231093;FIN;Allianz Versicherungen
3741;912484;6231093;FIN;Allianz Versicherungen
3742;913504;6230472;FIN;Würtembergische Versicherungen
3743;902089;6233637;FIN;Sparkassen
3744;954792;6289437;FIN;Sparkassen
3745;955368;6288693;FIN;Allianz Versicherungen
3746;955425;6289258;FIN;DEVK Versicherungen
3747;934996;6307536;FIN;Volks- und Raiffeisenbanken
3748;944621;6296942;FIN;Volks- und Raiffeisenbanken
3749;961239;6298577;FIN;Sparkassen
3750;963957;6292297;FIN;Sparkassen
3751;950174;6299366;FIN;Sparkassen
3752;949729;6299514;FIN;Volks- und Raiffeisenbanken
3753;959688;6305738;FIN;HUK Coburg Versicherungen
3754;929356;6300967;FIN;Inter Risk Versicherungen
3755;922044;6273754;FIN;Sparkassen
3756;917141;6271135;FIN;Postbank
3757;903927;6300385;FIN;Sparkassen
3758;900632;6291068;FIN;Sparkassen
3759;885614;6302468;FIN;Sparkassen
3760;881708;6296757;FIN;Inter Risk Versicherungen
3761;913920;6292817;FIN;Postbank
3762;915929;6291848;FIN;Viktoria Versicherungen
3763;911683;6281875;FIN;Volks- und Raiffeisenbanken
3764;901816;6278754;FIN;Inter Risk Versicherungen
3765;883277;6178900;FIN;Sparkassen
3766;882982;6178038;FIN;Sparda Bank
3767;883371;6178667;FIN;Santander Consumer Bank
3768;883614;6178873;FIN;Allianz Versicherungen
3769;868927;6195638;FIN;Sparkassen
3770;875574;6200368;FIN;Sparkassen
3771;872398;6195131;FIN;Volks- und Raiffeisenbanken
3772;871132;6201117;FIN;Volks- und Raiffeisenbanken
3773;875028;6194751;FIN;Volks- und Raiffeisenbanken
3774;896852;6157986;FIN;Sparkassen
3775;878612;6170937;FIN;Allianz Versicherungen
3776;908699;6147382;FIN;Volks- und Raiffeisenbanken
3777;927718;6148393;FIN;Sparkassen
3778;905007;6216561;FIN;Sparkassen
3779;907417;6210377;FIN;Allianz Versicherungen
3780;889341;6218847;FIN;Inter Risk Versicherungen
3781;877558;6204168;FIN;Sparkassen
3782;903702;6208943;FIN;Allianz Versicherungen
3783;908469;6196258;FIN;Volks- und Raiffeisenbanken
3784;872174;6155063;FIN;Allianz Versicherungen
3785;875978;6162221;FIN;Sparkassen
3786;870359;6148343;FIN;Allianz Versicherungen
3787;867486;6146058;FIN;HUK Coburg Versicherungen
3788;940257;6111559;FIN;Sparkassen
3789;939149;6110452;FIN;Sparkassen
3790;941147;6109148;FIN;DEVK Versicherungen
3791;947744;6110106;FIN;Allianz Versicherungen
3792;948566;6103982;FIN;Volks- und Raiffeisenbanken
3793;948119;6103231;FIN;Viktoria Versicherungen
3794;936971;6116449;FIN;Viktoria Versicherungen
3795;915029;6135442;FIN;Sparkassen
3796;911965;6116815;FIN;Sparkassen
3797;944629;6092298;FIN;Sparkassen
3798;945277;6092127;FIN;Allianz Versicherungen
3799;942463;6097458;FIN;DBV Winterthur Versicherungen
3800;945357;6089814;FIN;HUK Coburg Versicherungen
3801;945180;6091718;FIN;HUK Coburg Versicherungen
3802;943980;6087821;FIN;Sparkassen
3803;982809;6060132;FIN;Postbank
3804;976348;6060990;FIN;DBV Winterthur Versicherungen
3805;977264;6061189;FIN;HUK Coburg Versicherungen
3806;976873;6060922;FIN;Inter Risk Versicherungen
3807;989269;6076423;FIN;Sparkassen
3808;993756;6059199;FIN;Allianz Versicherungen
3809;1007104;6069694;FIN;Volks- und Raiffeisenbanken
3810;1020316;6043778;FIN;Viktoria Versicherungen
3811;1021012;6045387;FIN;Sparkassen
3812;980718;6097557;FIN;DBV Winterthur Versicherungen
3813;973355;6122357;FIN;Sparkassen
3814;976258;6100758;FIN;Postbank
3815;976725;6129402;FIN;Sparkassen
3816;971364;6118127;FIN;Sparkassen
3817;958937;6127927;FIN;Sparkassen
3818;960624;6124671;FIN;Volks- und Raiffeisenbanken
3819;958459;6127410;FIN;DBV Winterthur Versicherungen
3820;959142;6123896;FIN;Inter Risk Versicherungen
3821;936344;6137562;FIN;Volks- und Raiffeisenbanken
3822;951267;6148922;FIN;Sparkassen
3823;943593;6150405;FIN;Allianz Versicherungen
3825;872746;6098845;FIN;TARGO BANK
3826;873198;6099782;FIN;Allianz Versicherungen
3827;872313;6105012;FIN;Alte Leipziger Versicherungen
3828;868669;6095913;FIN;Würtembergische Versicherungen
3829;857906;6100149;FIN;Sparkassen
3830;858375;6103798;FIN;Sparkassen
3831;877708;6097503;FIN;Sparkassen
3832;886386;6117510;FIN;Sparkassen
3833;857325;6086883;FIN;Sparkassen
3834;874806;6107498;FIN;Viktoria Versicherungen
3835;843495;6104549;FIN;Sparkassen
3836;876806;6111212;FIN;Postbank
3837;862988;6105414;FIN;Postbank
3838;850393;6107192;FIN;Volks- und Raiffeisenbanken
3839;872858;6110805;FIN;Sparkassen
3840;855320;6076420;FIN;Sparkassen
3841;871244;6122575;FIN;Sparkassen
3842;872838;6120003;FIN;Sparkassen
3843;872771;6119898;FIN;Postbank
3844;868508;6121174;FIN;Sparkassen
3845;869249;6120654;FIN;Würtembergische Versicherungen
3846;864779;6137108;FIN;Sparkassen
3847;868410;6136075;FIN;Würtembergische Versicherungen
3848;856674;6124466;FIN;Inter Risk Versicherungen
3849;866565;6126871;FIN;Sparkassen
3850;850645;6127935;FIN;Volks- und Raiffeisenbanken
3851;847519;6068363;FIN;Deutsche Bank
3852;847780;6068320;FIN;Allianz Versicherungen
3853;847762;6068345;FIN;Viktoria Versicherungen
3854;851475;6038456;FIN;Postbank
3855;851937;6034734;FIN;HUK Coburg Versicherungen
3856;845056;6032193;FIN;Volks- und Raiffeisenbanken
3857;846396;6032559;FIN;Volks- und Raiffeisenbanken
3858;845650;6036166;FIN;Inter Risk Versicherungen
3859;841231;6042441;FIN;Postbank
3860;847574;6038931;FIN;Sparkassen
3861;866160;6027239;FIN;Volks- und Raiffeisenbanken
3862;869562;6041915;FIN;Sparkassen
3863;882960;6075351;FIN;Sparkassen
3864;883781;6026202;FIN;Sparkassen
3865;913010;6037664;FIN;Deutsche Bank
3866;912458;6037669;FIN;Allianz Versicherungen
3867;924290;6057595;FIN;Inter Risk Versicherungen
3868;923406;6038862;FIN;Volks- und Raiffeisenbanken
3869;923538;6037963;FIN;Allianz Versicherungen
3870;930387;6044024;FIN;Sparkassen
3871;916410;6043353;FIN;Inter Risk Versicherungen
3872;906137;6083559;FIN;Sparkassen
3873;913235;6085528;FIN;Deutsche Bank
3874;927794;6080761;FIN;Sparkassen
3875;926650;6069777;FIN;Sparkassen
3876;922410;6082083;FIN;Sparkassen
3877;1282208;6128522;FIN;Sparkassen
3878;1287408;6122825;FIN;Sparkassen
3879;1288028;6122357;FIN;Sparkassen
3880;1286487;6124053;FIN;Sparkassen
3881;1284152;6123710;FIN;Sparda Bank
3882;1285628;6121465;FIN;Inter Risk Versicherungen
3883;1282847;6122277;FIN;Postbank
3884;1281959;6127338;FIN;Sparkassen
3885;1280209;6125571;FIN;Sparkassen
3886;1287070;6126701;FIN;Sparkassen
3887;1286383;6126263;FIN;Sparkassen
3888;1287069;6126551;FIN;Volks- und Raiffeisenbanken
3889;1288046;6127126;FIN;Allianz Versicherungen
3890;1287979;6125763;FIN;Inter Risk Versicherungen
3891;1287581;6127748;FIN;Sparkassen
3892;1287410;6128358;FIN;Sparkassen
3893;1287406;6128243;FIN;Inter Risk Versicherungen
3894;1289488;6128799;FIN;Sparkassen
3895;1285003;6135666;FIN;Sparkassen
3896;1286792;6134151;FIN;Sparkassen
3897;1285730;6135404;FIN;Sparkassen
3898;1291679;6132139;FIN;Sparkassen
3899;1288060;6132596;FIN;Sparkassen
3900;1290577;6133755;FIN;Sparkassen
3901;1290910;6134598;FIN;Viktoria Versicherungen
3902;1280312;6132733;FIN;Allianz Versicherungen
3903;1278614;6130253;FIN;Allianz Versicherungen
3904;1273528;6133634;FIN;Allianz Versicherungen
3905;1274424;6124434;FIN;Sparkassen
3906;1275831;6125536;FIN;Viktoria Versicherungen
3907;1268372;6129464;FIN;Sparkassen
3908;1284126;6119941;FIN;Sparkassen
3909;1284269;6119536;FIN;Viktoria Versicherungen
3910;1281492;6116600;FIN;Sparkassen
3911;1283850;6117028;FIN;Sparkassen
3912;1277065;6113847;FIN;DEVK Versicherungen
3913;1278634;6115766;FIN;Volks- und Raiffeisenbanken
3914;1287563;6118032;FIN;Sparkassen
3915;1290288;6118224;FIN;Sparkassen
3916;1287609;6120887;FIN;Postbank
3917;1290984;6115277;FIN;Sparkassen
3918;1290604;6120921;FIN;Concordia Versicherungen
3919;1294901;6121135;FIN;Sparkassen
3920;1295046;6117157;FIN;Sparkassen
3921;1294643;6116689;FIN;Hypovereinsbank
3922;1297715;6120279;FIN;Sparkassen
3923;1297715;6120279;FIN;Sparkassen
3924;1295319;6120957;FIN;Volks- und Raiffeisenbanken
3925;1301852;6117125;FIN;Barmenia Versicherungen
3926;1294620;6126558;FIN;Sparkassen
3927;1291468;6110417;FIN;Sparkassen
3928;1291341;6110392;FIN;Postbank
